1,2,3,4,5,6
20180708224100-10-3320200,大雨注意報,倉敷市,2018-07-08 22:41:00+09,2018-07-09 04:25:00+09,0日05時44分00秒間
20180728212800-10-3320200,大雨注意報,倉敷市,2018-07-28 21:28:00+09,2018-07-29 02:16:00+09,0日04時48分00秒間
20180729101800-10-3320200,大雨注意報,倉敷市,2018-07-29 10:18:00+09,2018-07-29 13:03:00+09,0日02時45分00秒間
20180823151200-10-3320200,大雨注意報,倉敷市,2018-08-23 15:12:00+09,2018-08-23 18:17:00+09,0日03時05分00秒間
20180828125400-10-3320200,大雨注意報,倉敷市,2018-08-28 12:54:00+09,2018-08-28 17:10:00+09,0日04時16分00秒間
20180831143800-10-3320200,大雨注意報,倉敷市,2018-08-31 14:38:00+09,2018-08-31 18:29:00+09,0日03時51分00秒間
20180904042200-10-3320200,大雨注意報,倉敷市,2018-09-04 04:22:00+09,2018-09-04 16:10:00+09,0日11時48分00秒間
20180904170200-10-3320200,大雨注意報,倉敷市,2018-09-04 17:02:00+09,2018-09-04 19:42:00+09,0日02時40分00秒間
20180908163000-10-3320200,大雨注意報,倉敷市,2018-09-08 16:30:00+09,2018-09-09 07:06:00+09,0日14時36分00秒間
20180910010700-10-3320200,大雨注意報,倉敷市,2018-09-10 01:07:00+09,2018-09-10 11:02:00+09,0日09時55分00秒間
20180929214000-10-3320200,大雨注意報,倉敷市,2018-09-29 21:40:00+09,2018-09-30 10:14:00+09,0日12時34分00秒間
20180930230600-10-3320200,大雨注意報,倉敷市,2018-09-30 23:06:00+09,2018-10-01 04:15:00+09,0日05時09分00秒間
20190615125500-10-3320200,大雨注意報,倉敷市,2019-06-15 12:55:00+09,2019-06-15 20:12:00+09,0日07時17分00秒間
20190627101200-10-3320200,大雨注意報,倉敷市,2019-06-27 10:12:00+09,2019-06-27 16:04:00+09,0日05時52分00秒間
20190629155600-10-3320200,大雨注意報,倉敷市,2019-06-29 15:56:00+09,2019-06-30 12:07:00+09,0日20時11分00秒間
20190815063000-10-3320200,大雨注意報,倉敷市,2019-08-15 06:30:00+09,2019-08-16 02:39:00+09,0日20時09分00秒間
20190828101500-10-3320200,大雨注意報,倉敷市,2019-08-28 10:15:00+09,2019-08-29 10:10:00+09,0日23時55分00秒間
20200413043100-10-3320200,大雨注意報,倉敷市,2020-04-13 04:31:00+09,2020-04-13 11:21:00+09,0日06時50分00秒間
20200614162000-10-3320200,大雨注意報,倉敷市,2020-06-14 16:20:00+09,2020-06-14 18:15:00+09,0日01時55分00秒間
20200618153500-10-3320200,大雨注意報,倉敷市,2020-06-18 15:35:00+09,2020-06-18 22:15:00+09,0日06時40分00秒間
20200619061000-10-3320200,大雨注意報,倉敷市,2020-06-19 06:10:00+09,2020-06-19 08:26:00+09,0日02時16分00秒間
20200706111000-10-3320200,大雨注意報,倉敷市,2020-07-06 11:10:00+09,2020-07-07 18:15:00+09,1日07時05分00秒間
20200708091500-10-3320200,大雨注意報,倉敷市,2020-07-08 09:15:00+09,2020-07-08 11:05:00+09,0日01時50分00秒間
20200709094200-10-3320200,大雨注意報,倉敷市,2020-07-09 09:42:00+09,2020-07-10 11:46:00+09,1日02時04分00秒間
20200711024400-10-3320200,大雨注意報,倉敷市,2020-07-11 02:44:00+09,2020-07-11 16:00:00+09,0日13時16分00秒間
20200713152400-10-3320200,大雨注意報,倉敷市,2020-07-13 15:24:00+09,2020-07-13 21:40:00+09,0日06時16分00秒間
20200714141000-10-3320200,大雨注意報,倉敷市,2020-07-14 14:10:00+09,2020-07-14 16:37:00+09,0日02時27分00秒間
20200715151500-10-3320200,大雨注意報,倉敷市,2020-07-15 15:15:00+09,2020-07-15 23:51:00+09,0日08時36分00秒間
20200725014700-10-3320200,大雨注意報,倉敷市,2020-07-25 01:47:00+09,2020-07-25 04:15:00+09,0日02時28分00秒間
20200729134100-10-3320200,大雨注意報,倉敷市,2020-07-29 13:41:00+09,2020-07-29 18:20:00+09,0日04時39分00秒間
20200730162700-10-3320200,大雨注意報,倉敷市,2020-07-30 16:27:00+09,2020-07-30 17:40:00+09,0日01時13分00秒間
20200730184800-10-3320200,大雨注意報,倉敷市,2020-07-30 18:48:00+09,2020-07-31 00:30:00+09,0日05時42分00秒間
20200731173900-10-3320200,大雨注意報,倉敷市,2020-07-31 17:39:00+09,2020-07-31 19:12:00+09,0日01時33分00秒間
20200801175900-10-3320200,大雨注意報,倉敷市,2020-08-01 17:59:00+09,2020-08-01 20:55:00+09,0日02時56分00秒間
20200906233300-10-3320200,大雨注意報,倉敷市,2020-09-06 23:33:00+09,2020-09-07 04:10:00+09,0日04時37分00秒間
20210520181700-10-3320200,大雨注意報,倉敷市,2021-05-20 18:17:00+09,2021-05-21 07:05:00+09,0日12時48分00秒間
20210623142600-10-3320200,大雨注意報,倉敷市,2021-06-23 14:26:00+09,2021-06-23 18:35:00+09,0日04時09分00秒間
20210629185400-10-3320200,大雨注意報,倉敷市,2021-06-29 18:54:00+09,2021-06-29 21:25:00+09,0日02時31分00秒間
20210707235500-10-3320200,大雨注意報,倉敷市,2021-07-07 23:55:00+09,2021-07-08 04:15:00+09,0日04時20分00秒間
20210708210400-10-3320200,大雨注意報,倉敷市,2021-07-08 21:04:00+09,2021-07-09 04:25:00+09,0日07時21分00秒間
20210709080300-10-3320200,大雨注意報,倉敷市,2021-07-09 08:03:00+09,2021-07-09 09:50:00+09,0日01時47分00秒間
20210709182500-10-3320200,大雨注意報,倉敷市,2021-07-09 18:25:00+09,2021-07-10 04:35:00+09,0日10時10分00秒間
20210712112700-10-3320200,大雨注意報,倉敷市,2021-07-12 11:27:00+09,2021-07-12 16:27:00+09,0日05時00分00秒間
20210713164300-10-3320200,大雨注意報,倉敷市,2021-07-13 16:43:00+09,2021-07-13 17:13:00+09,0日00時30分00秒間
20210713181700-10-3320200,大雨注意報,倉敷市,2021-07-13 18:17:00+09,2021-07-13 18:57:00+09,0日00時40分00秒間
20210714101200-10-3320200,大雨注意報,倉敷市,2021-07-14 10:12:00+09,2021-07-14 16:23:00+09,0日06時11分00秒間
20210715104500-10-3320200,大雨注意報,倉敷市,2021-07-15 10:45:00+09,2021-07-15 18:15:00+09,0日07時30分00秒間
20210715202000-10-3320200,大雨注意報,倉敷市,2021-07-15 20:20:00+09,2021-07-15 20:53:00+09,0日00時33分00秒間
20210808152600-10-3320200,大雨注意報,倉敷市,2021-08-08 15:26:00+09,2021-08-08 21:06:00+09,0日05時40分00秒間
20210809041500-10-3320200,大雨注意報,倉敷市,2021-08-09 04:15:00+09,2021-08-09 06:02:00+09,0日01時47分00秒間
20210812083800-10-3320200,大雨注意報,倉敷市,2021-08-12 08:38:00+09,2021-08-12 09:29:00+09,0日00時51分00秒間
